formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
AlRhO3,Al,Rh,none,-1.3192,0.782,0.0,9.73030832692028,0.0,3.65061319727248,3.65061319727248,3.650611934904065,90.05945404950988,90.05945404950988,90.0594404930145,0.0,Al1 O3 Rh1,8.0,45.0,37.0,16.4,11.44,8.0,59.0,87.0,28.0,78.6,10.080000000000002,87.0,15.9994,102.9055,86.90610000000001,35.57704772,26.931380912,15.9994,54.8,2237.0,2182.2,666.9739999999999,734.6088,54.8,9.0,16.0,7.0,14.0,2.4,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,142.0,76.0,92.2,31.44,66.0,1.61,3.44,1.83,2.842,0.7176000000000001,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,16.48,7.375,11.487,2.8584,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Al3+1 O2-3 Rh3+1,-2,3,5,2.449489742783178
Rb3NO4,N,Rb,none,-1.3189571,0.056028187,0.2594724,19.65607805732643,2.477,6.00168046,6.3258238,8.28374823,90.0,90.0,90.0,0.0,N1 O4 Rb3,7.0,37.0,30.0,18.75,13.6875,8.0,4.0,87.0,83.0,55.25,38.4375,87.0,14.0067,85.4678,71.4611,41.8009625,32.750128125,15.9994,54.8,312.46,257.66,152.45375,120.0046875,54.8,1.0,16.0,15.0,10.25,6.9375,16.0,2.0,5.0,3.0,3.125,1.40625,2.0,66.0,220.0,154.0,124.375,71.71875,66.0,0.82,3.44,2.62,2.4075,1.190625,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.25,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,90.7225,81.61749999999999,40.419531250000006,37.7272265625,9.105,0.0,6.437,6.437,0.804625,1.40809375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,116.125,104.125,12.0,N5+1 O2-4 Rb+3,-2,5,7,2.345207879911715
TaMn2O3,Mn,Ta,none,-1.3185225253520112,0.0,0.0,11.542061949459884,0.0,5.102438061284232,5.102438061284232,3.071486,90.0,90.0,120.00000079462644,0.0,Mn2 O3 Ta1,8.0,73.0,65.0,24.5,16.5,8.0,48.0,87.0,39.0,68.83333333333333,18.166666666666668,87.0,15.9994,180.94788,164.94848,56.47036166666667,41.49250611111111,15.9994,54.8,3290.0,3235.2,1082.0666666666666,1027.2666666666669,54.8,5.0,16.0,11.0,11.166666666666666,4.833333333333333,16.0,2.0,6.0,4.0,3.333333333333333,1.3333333333333333,2.0,66.0,170.0,104.0,107.66666666666669,41.66666666666666,66.0,1.5,3.44,1.94,2.486666666666667,0.9533333333333333,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,2.1666666666666665,2.166666666666667,0.0,0.0,14.0,14.0,2.333333333333333,3.888888888888889,0.0,6.0,19.0,13.0,8.5,3.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,2.833333333333333,2.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.8333333333333335,1.8333333333333333,2.0,9.105,18.12,9.015,11.068362068966666,2.3505459770111106,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0001033735632183,0.0001378314176244,0.0,12.0,229.0,217.0,116.5,104.5,12.0,Mn0+2 O0+3 Ta0+1,0,0,0,0.0
GdPdO,Gd,Pd,none,-1.3184848,1.2157209,7.033064,18.58837151874061,0.0,3.949818,3.949818,4.536207338991576,115.80856504641042,115.80856504641042,90.0,0.0,Gd1 O1 Pd1,8.0,64.0,56.0,39.333333333333336,20.88888888888889,8.0,27.0,87.0,60.0,58.66666666666666,21.11111111111111,27.0,15.9994,157.25,141.2506,93.22313333333334,51.482488888888895,15.9994,54.8,1828.05,1773.25,1156.2833333333333,734.3222222222222,54.8,3.0,16.0,13.0,9.666666666666666,4.444444444444445,3.0,2.0,6.0,4.0,4.333333333333333,1.5555555555555556,2.0,66.0,196.0,130.0,133.66666666666666,45.11111111111112,66.0,1.2,3.44,2.24,2.28,0.7733333333333333,1.2,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,10.0,10.0,3.6666666666666665,4.222222222222222,0.0,0.0,7.0,7.0,2.333333333333333,3.111111111111111,0.0,6.0,10.0,4.0,8.666666666666666,1.777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,7.0,7.0,2.333333333333333,3.111111111111111,0.0,0.0,16.0,16.0,6.0,6.666666666666667,0.0,9.105,32.05,22.945,18.521666666666665,9.018888888888888,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0,Gd0+1 O0+1 Pd0+1,0,0,0,0.0
Mg(CoO2)4,Co,Mg,none,-1.3181284730769238,0.0,0.0,10.96282723950193,0.0,5.968670475148465,5.969272792886751,5.969054929725894,57.72090519994875,57.725892957879005,57.72488239886185,0.0,Co4 Mg1 O8,8.0,27.0,19.0,14.153846153846152,7.905325443786983,8.0,58.0,87.0,29.0,76.61538461538461,12.781065088757398,87.0,15.9994,58.933195,42.933795,29.84869076923077,17.898156449704143,15.9994,54.8,1768.0,1713.2,648.7230769230769,730.9822485207101,54.8,2.0,16.0,14.0,12.76923076923077,3.9763313609467454,16.0,2.0,4.0,2.0,2.6923076923076925,0.8520710059171598,2.0,66.0,141.0,75.0,90.23076923076924,29.82248520710059,66.0,1.31,3.44,2.13,2.7961538461538464,0.7924260355029584,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4615384615384617,1.893491124260355,4.0,0.0,7.0,7.0,2.1538461538461537,2.9822485207100597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.615384615384615,1.4674556213017749,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2307692307692308,0.9467455621301776,2.0,0.0,3.0,3.0,0.9230769230769232,1.2781065088757395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1538461538461537,0.5207100591715975,2.0,9.105,22.89,13.785,10.516153846153848,1.903668639053255,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.4764526769230769,0.6597037065088757,0.0,12.0,194.0,182.0,82.0,86.15384615384616,12.0,Co2+1 Co4+3 Mg2+1 O2-8,-2,4,6,2.601774542351964
Rb7RhO6,Rb,Rh,none,-1.3180089,0.0135665275,5.5520606,24.307471347344755,0.0002,7.311097113043099,10.32425062843422,10.32424794508982,80.07691467401652,69.26329195217785,69.26328459093565,0.0,O6 Rb7 Rh1,8.0,45.0,37.0,25.142857142857142,14.693877551020408,37.0,4.0,87.0,83.0,43.5,39.5,4.0,15.9994,102.9055,86.90610000000001,56.941178571428566,35.09295306122449,85.4678,54.8,2237.0,2182.2,339.50142857142856,271.0712244897959,312.46,1.0,16.0,15.0,8.0,7.0,1.0,2.0,5.0,3.0,3.7142857142857135,1.469387755102041,5.0,66.0,220.0,154.0,148.42857142857142,71.57142857142858,220.0,0.82,3.44,2.62,2.047142857142857,1.227142857142857,0.82,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,0.0,4.0,4.0,1.7142857142857142,1.959183673469388,0.0,0.0,8.0,8.0,0.5714285714285714,1.0612244897959184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.7142857142857135,2.7142857142857144,1.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,2.0,2.0,0.8571428571428571,0.979591836734694,0.0,0.0,2.0,2.0,0.1428571428571428,0.2653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5714285714285714,0.5714285714285714,1.0,9.105,90.7225,81.61749999999999,50.23767857142857,40.48482142857143,90.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,135.71428571428572,106.0408163265306,229.0,O0+6 Rb0+7 Rh0+1,0,0,0,0.0
U2Cl2O,Cl,U,none,-1.3179839457499989,0.0,0.0,28.1455462493262,0.0,3.369407,3.369407,12.395748,90.0,90.0,90.0,0.0,Cl2 O1 U2,8.0,92.0,84.0,45.2,37.44,17.0,20.0,94.0,74.0,63.0,34.4,20.0,15.9994,238.02891,222.02951,112.592644,100.3490128,35.453,54.8,1408.0,1353.2,642.8,612.1600000000001,171.6,3.0,17.0,14.0,11.2,6.56,3.0,2.0,7.0,5.0,4.4,2.08,3.0,66.0,196.0,130.0,132.4,50.88,102.0,1.38,3.44,2.06,2.504,0.8992000000000001,1.38,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,2.24,0.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,3.0,3.0,1.2,1.44,0.0,6.0,7.0,1.0,6.4,0.4800000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.64,0.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,11.0,11.0,4.4,5.279999999999999,0.0,1.0,20.0,19.0,8.8,8.959999999999999,1.0,9.105,24.4975,15.392499999999998,19.63,4.209999999999999,20.025,0.0,2.493,2.493,0.9972,1.19664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,53.2,16.479999999999997,63.0,Cl0+2 O0+1 U0+2,0,0,0,0.0
Ti3AlO,Al,Ti,none,-1.3176159,0.09956025,0.0010556,14.18060318939616,0.0,4.796378686856111,5.9299037187726364,5.800780583653993,120.73922656786758,90.00546824626252,90.00004557142948,0.0,Al1 O1 Ti3,8.0,22.0,14.0,17.4,5.5200000000000005,22.0,43.0,87.0,44.0,57.8,17.759999999999998,43.0,15.9994,47.867,31.8676,37.31638772,12.660734735999998,47.867,54.8,1941.0,1886.2,1362.254,694.4952,1941.0,4.0,16.0,12.0,8.2,5.04,4.0,2.0,4.0,2.0,3.4,0.72,4.0,66.0,160.0,94.0,133.4,31.92,160.0,1.54,3.44,1.9,1.934,0.6023999999999999,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,1.2,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.2,0.7200000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4,1.6799999999999995,0.0,0.0,8.0,8.0,4.8,3.8400000000000007,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.2,2.16,8.0,9.105,16.69,7.585000000000001,15.131,2.4104000000000005,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.351999999998e-05,1.0815999999984e-05,2.25333333333e-05,12.0,225.0,213.0,163.8,60.71999999999999,194.0,Al0+1 O0+1 Ti0+3,0,0,0,0.0
LiMgO3,Li,Mg,none,-1.3176105319166669,0.0,0.0,12.512547057038818,0.0,3.96983,3.96983,3.96983,90.0,90.0,90.0,0.0,Li1 Mg1 O3,3.0,12.0,9.0,7.8,1.9200000000000004,8.0,1.0,87.0,86.0,66.0,26.0,87.0,6.941,24.305,17.364,15.84884,3.563136,15.9994,54.8,923.0,868.2,308.218,304.1016,54.8,1.0,16.0,15.0,10.2,6.959999999999999,16.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,66.0,141.0,75.0,93.4,32.88,66.0,0.98,3.44,2.46,2.522,1.1016,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.2,2.16,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4,0.72,2.0,9.105,22.89,13.785,13.35966666666,5.105599999991999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Li0+1 Mg0+1 O0+3,0,0,0,0.0
AcGeO3,Ac,Ge,none,-1.3176,1.457,0.0,19.41038996760612,0.0,4.595521,4.595521,4.595521,90.0,90.0,90.0,0.0,Ac1 Ge1 O3,8.0,89.0,81.0,29.0,25.2,8.0,14.0,87.0,73.0,70.8,22.72,87.0,15.9994,227.0,211.0006,69.52763999999999,64.23388800000001,15.9994,54.8,1323.0,1268.2,539.76,581.952,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,7.0,5.0,3.4,1.6799999999999995,2.0,66.0,215.0,149.0,106.6,48.72,66.0,1.1,3.44,2.34,2.686,0.9048,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,44.5125,35.4075,18.9665,11.8338,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Ac3+1 Ge3+1 O2-3,-2,3,5,2.449489742783178
