formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
La4Se3O4,La,Se,none,-2.6970193,0.43868676,0.0,19.75307959513826,0.4002,4.38752426,7.55683971,7.876313489067724,118.66707278760526,106.17228206174208,90.0,0.0,La4 O4 Se3,8.0,57.0,49.0,32.90909090909091,18.115702479338843,8.0,13.0,89.0,76.0,60.63636363636363,34.64462809917356,13.0,15.9994,138.90547,122.90607,77.8635890909091,44.99213752066115,15.9994,54.8,1193.0,1138.2,588.4727272727273,439.6561983471074,54.8,3.0,16.0,13.0,11.272727272727272,6.016528925619835,3.0,2.0,6.0,4.0,4.0,1.4545454545454546,2.0,66.0,207.0,141.0,132.0,54.54545454545455,66.0,1.1,3.44,2.34,2.346363636363636,0.9064462809917356,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5454545454545454,1.851239669421488,0.0,0.0,10.0,10.0,3.090909090909091,3.768595041322314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,7.636363636363637,4.561983471074381,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,0.0,0.0,9.0,9.0,3.272727272727273,4.1652892561983474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.545454545454546,3.239669421487604,2.0,9.105,36.8975,27.7925,23.797272727272727,10.685289256198349,9.105,0.0,0.799,0.799,0.2179090909090909,0.3169586776859505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,78.72727272727273,83.83471074380166,12.0,La3+4 O2-4 Se-2 Se2-1,-2,3,5,2.2962419891481978
Sr2MnO4,Mn,Sr,none,-2.6969124280377668,0.0,0.0,12.863417053254596,0.0,3.803363925735935,3.803363872465357,6.780516236287496,106.28213752639184,106.28216002413512,90.00465089862003,0.0,Mn1 O4 Sr2,8.0,38.0,30.0,19.0,12.571428571428571,8.0,8.0,87.0,79.0,59.42857142857143,31.51020408163265,87.0,15.9994,87.62,71.62060000000001,42.02509214285715,29.74364816326531,15.9994,54.8,1519.0,1464.2,548.3142857142857,564.0163265306122,54.8,2.0,16.0,14.0,10.714285714285714,6.040816326530613,16.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795915,2.0,66.0,195.0,129.0,113.28571428571428,54.04081632653062,66.0,0.95,3.44,2.49,2.4585714285714286,1.1216326530612244,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,1.7142857142857142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8571428571428568,1.0612244897959184,2.0,9.105,54.23,45.125,22.19536945812857,18.30550316678367,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,4.4302955665e-05,7.594792399714285e-05,0.0,12.0,225.0,213.0,102.14285714285714,103.0204081632653,12.0,Mn4+1 O2-4 Sr2+2,-2,4,6,2.390457218668787
Al2ZnO4,Al,Zn,none,-2.6968,0.168,0.0,8.768470547766315,3.3180000000000005,8.709792685,2.807802056,10.039395728,90.0,90.0,90.0,0.0,Al2 O4 Zn1,8.0,30.0,22.0,12.571428571428571,5.224489795918367,8.0,69.0,87.0,18.0,80.42857142857143,7.5102040816326525,87.0,15.9994,65.38,49.3806,26.191525314285716,11.648143216326533,15.9994,54.8,933.47,878.6700000000001,396.97428571428566,391.0563265306122,54.8,12.0,16.0,4.0,14.571428571428571,1.6326530612244898,16.0,2.0,4.0,2.0,2.571428571428572,0.6530612244897959,2.0,66.0,122.0,56.0,89.71428571428571,27.10204081632653,66.0,1.61,3.44,1.83,2.6614285714285715,0.889795918367347,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,6.0,1.7142857142857142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,9.105,16.48,7.375,11.905714285714286,3.2008163265306124,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.265306122449,12.0,Al3+2 O2-4 Zn2+1,-2,3,5,2.32992949004287
SmFeO3,Fe,Sm,none,-2.6967049,0.20572263,9.999997,14.858594218313169,1.0384,4.0628474,6.205233895493922,7.308274809521356,119.49962664886432,89.99999999329282,109.10937712865696,0.0,Fe1 O3 Sm1,8.0,62.0,54.0,22.4,17.28,8.0,23.0,87.0,64.0,67.8,23.04,87.0,15.9994,150.36,134.3606,50.84064,41.809488,15.9994,54.8,1811.0,1756.2,664.08,731.1360000000001,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,105.6,47.52,66.0,1.17,3.44,2.27,2.664,0.9312,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.9199999999999997,0.0,0.0,6.0,6.0,1.2,1.92,0.0,6.0,8.0,2.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,3.6,1.9200000000000004,2.0,9.105,33.23,24.125,14.255,7.589999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,86.2,89.04,12.0,Fe3+1 O2-3 Sm3+1,-2,3,5,2.449489742783178
Ac2CdO4,Ac,Cd,none,-2.6961,0.215,0.0,19.288893102365225,1.6279999999999997,7.254958294985803,7.254958294985803,7.254958294985803,119.99305464459653,119.99305464459653,90.01203012945003,0.0,Ac2 Cd1 O4,8.0,89.0,81.0,36.85714285714285,32.97959183673469,8.0,14.0,87.0,73.0,63.71428571428572,28.40816326530612,87.0,15.9994,227.0,211.0006,90.05837142857145,84.63882448979594,15.9994,54.8,1323.0,1268.2,494.2028571428572,502.17469387755096,54.8,3.0,16.0,13.0,11.714285714285714,4.979591836734694,16.0,2.0,7.0,5.0,3.857142857142857,2.122448979591837,2.0,66.0,215.0,149.0,119.71428571428572,61.38775510204082,66.0,1.1,3.44,2.34,2.521428571428572,1.0497959183673469,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.7142857142857142,2.3673469387755106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,6.0,1.7142857142857142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,9.0,9.0,2.571428571428572,3.673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.7142857142857135,3.020408163265306,2.0,9.105,44.5125,35.4075,20.705714285714286,13.603877551020409,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.265306122449,12.0,Ac3+2 Cd2+1 O2-4,-2,3,5,2.32992949004287
PaMnO5,Mn,Pa,none,-2.6959517,0.09379028,4.2786455,13.318875590453588,0.0,5.3932148087728775,5.393214725125834,7.432946654102302,69.85600157681456,69.85600429035935,72.52175667372812,0.0,Mn1 O5 Pa1,8.0,91.0,83.0,22.285714285714285,20.40816326530612,8.0,18.0,87.0,69.0,72.14285714285714,21.22448979591837,87.0,15.9994,231.03586,215.03646,52.28155785714286,51.83165408163266,15.9994,54.8,1845.0,1790.2,519.7142857142857,664.1632653061224,54.8,3.0,16.0,13.0,12.857142857142858,4.489795918367347,16.0,2.0,7.0,5.0,3.0,1.4285714285714286,2.0,66.0,200.0,134.0,95.57142857142856,42.24489795918368,66.0,1.5,3.44,1.94,2.892857142857143,0.7816326530612245,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.857142857142857,1.6326530612244898,4.0,0.0,5.0,5.0,0.8571428571428571,1.2244897959183674,0.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,5.0,7.0,2.0,6.0,0.2857142857142857,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4285714285714286,0.8163265306122449,2.0,0.0,9.0,9.0,2.0,2.857142857142857,0.0,0.0,12.0,12.0,1.7142857142857142,2.9387755102040813,0.0,2.0,21.0,19.0,5.142857142857143,4.530612244897959,2.0,9.105,25.18,16.075,11.5989408867,3.8803026038000006,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,4.4302955665e-05,7.594792399714285e-05,0.0,12.0,217.0,205.0,59.42857142857143,67.75510204081633,12.0,Mn0+1 O0+5 Pa0+1,0,0,0,0.0
AcTaO3,Ac,Ta,none,-2.6957,0.521,0.0,15.24575569272236,0.0,5.815852866631428,5.815852866631428,6.193794039508982,61.99878584900664,61.99878584900664,60.00001289287492,0.0,Ac1 O3 Ta1,8.0,89.0,81.0,37.2,35.04,8.0,14.0,87.0,73.0,64.6,26.880000000000003,87.0,15.9994,227.0,211.0006,91.189216,90.2277792,15.9994,54.8,3290.0,3235.2,955.48,1080.816,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,116.6,60.720000000000006,66.0,1.1,3.44,2.34,2.584,1.0272,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.8,0.9600000000000002,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,19.0,16.0,8.0,4.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,44.5125,35.4075,17.9895,10.6614,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ac3+1 O2-3 Ta3+1,-2,3,5,2.449489742783178
Tm2AgO4,Ag,Tm,none,-2.6957,0.203,0.0,14.948135038162969,0.0,6.6638521391791095,6.6638521391791095,6.6638521391791095,119.99177262564936,90.01425082119015,119.99177262564936,0.0,Ag1 O4 Tm2,8.0,69.0,61.0,31.0,26.285714285714285,8.0,37.0,87.0,50.0,69.57142857142857,19.918367346938776,87.0,15.9994,168.93421,152.93481,72.8191742857143,64.93688489795919,15.9994,54.8,1818.0,1763.2,727.1614285714286,768.4130612244899,54.8,3.0,16.0,13.0,11.571428571428571,5.061224489795919,16.0,2.0,6.0,4.0,3.571428571428572,1.795918367346939,2.0,66.0,190.0,124.0,112.71428571428572,53.387755102040806,66.0,1.25,3.44,2.19,2.5985714285714283,0.9616326530612244,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,13.0,13.0,3.7142857142857135,5.306122448979592,0.0,6.0,15.0,9.0,9.285714285714286,3.7551020408163263,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836735,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,1.0,2.0,1.0,1.5714285714285714,0.4897959183673469,2.0,9.105,29.78,20.675,16.044285714285714,7.930612244897959,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.42857142857144,94.20408163265306,12.0,Ag2+1 O2-4 Tm3+2,-2,3,5,2.32992949004287
Ca2Ac2O5,Ac,Ca,none,-2.6953,0.714,0.0,19.84469204231973,0.0,8.288609,4.641973,4.641973,90.0,90.0,90.0,0.0,Ac2 Ca2 O5,8.0,89.0,81.0,28.666666666666668,26.814814814814817,8.0,7.0,87.0,80.0,53.0,37.77777777777778,87.0,15.9994,227.0,211.0006,68.23922222222221,70.56034567901233,15.9994,54.8,1323.0,1268.2,572.2222222222222,574.9135802469136,54.8,2.0,16.0,14.0,10.0,6.666666666666667,16.0,2.0,7.0,5.0,3.555555555555556,1.728395061728395,2.0,66.0,215.0,149.0,123.55555555555556,63.95061728395061,66.0,1.0,3.44,2.44,2.3777777777777778,1.180246913580247,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.444444444444445,1.728395061728395,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.111111111111111,2.617283950617284,2.0,9.105,44.5125,35.4075,23.343333333333334,15.82037037037037,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,106.66666666666669,105.1851851851852,12.0,Ac3+2 Ca2+2 O2-5,-2,3,5,2.260776661041756
AlCrO3,Al,Cr,none,-2.6952,0.18,0.0,8.93675759507789,1.423,4.873742,5.134582,7.14237,90.0,90.0,90.0,0.0,Al1 Cr1 O3,8.0,24.0,16.0,12.2,5.04,8.0,49.0,87.0,38.0,76.6,12.48,87.0,15.9994,51.9961,35.9967,25.39516772,11.274921264,15.9994,54.8,2180.0,2125.2,655.5740000000001,720.9288,54.8,6.0,16.0,10.0,13.4,3.12,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,139.0,73.0,91.6,30.72,66.0,1.61,3.44,1.83,2.718,0.8664,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.4,0.9599999999999996,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,9.105,16.48,7.375,10.997,2.2703999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Al3+1 Cr3+1 O2-3,-2,3,5,2.449489742783178
