formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
LuOF,F,Lu,none,-4.344385897916667,0.0,0.0,12.85275153682695,0.0,5.33905263,5.401976952115736,5.427037618335439,80.18592478973311,90.0,90.0,0.0,F1 Lu1 O1,8.0,71.0,63.0,29.33333333333333,27.77777777777777,8.0,41.0,93.0,52.0,73.66666666666667,21.77777777777777,41.0,15.9994,174.9668,158.9674,69.98820106666668,69.98573262222222,15.9994,53.5,1936.0,1882.5,681.4333333333333,836.3777777777777,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,187.0,130.0,103.33333333333331,55.77777777777777,57.0,1.27,3.98,2.71,2.8966666666666665,1.0844444444444443,1.27,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,17.0,11.0,10.0,4.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.333333333333333,1.0,9.105,28.865,19.76,15.892499999999998,8.648333333333332,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0022471,0.0022471,0.0007490333333333,0.0009987111111111,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,F-1 Lu3+1 O2-1,-2,3,5,2.160246899469287
TmOF,F,Tm,none,-4.334125386805556,0.0,0.0,13.286733116097055,0.0,5.39687609,5.470101052818823,5.480607102722068,80.21295722809413,90.0,90.0,0.0,F1 O1 Tm1,8.0,69.0,61.0,28.666666666666668,26.88888888888889,8.0,37.0,93.0,56.0,72.33333333333333,23.55555555555556,37.0,15.9994,168.93421,152.93481,67.97733773333333,67.30458151111111,15.9994,53.5,1818.0,1764.5,642.1,783.9333333333334,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,190.0,133.0,104.33333333333331,57.11111111111111,57.0,1.25,3.98,2.73,2.89,1.0933333333333333,1.25,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,4.333333333333333,5.777777777777779,0.0,6.0,15.0,9.0,9.333333333333334,3.777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,29.78,20.675,16.1975,9.055,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,F-1 O2-1 Tm3+1,-2,3,5,2.160246899469287
ErOF,Er,F,none,-4.289436675416667,0.0,0.0,12.573667275252356,0.0,6.580299483971269,6.580299483971269,6.580299296377077,33.054566297406815,33.054566297406815,33.05455555174908,0.0,Er1 F1 O1,8.0,68.0,60.0,28.33333333333333,26.444444444444443,8.0,35.0,93.0,58.0,71.66666666666667,24.444444444444443,35.0,15.9994,167.259,151.25959999999998,67.4189344,66.56004373333333,15.9994,53.5,1770.0,1716.5,626.1,762.6,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,189.0,132.0,104.0,56.66666666666666,57.0,1.24,3.98,2.74,2.8866666666666667,1.0977777777777775,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,5.333333333333333,0.0,6.0,14.0,8.0,9.0,3.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,9.105,30.585,21.48,16.465833333333336,9.412777777777778,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,Er3+1 F-1 O2-1,-2,3,5,2.160246899469287
HoOF,F,Ho,none,-4.281550555416668,0.0,0.0,12.817886043794363,0.0,6.624743729640577,6.624743729640577,6.624743834468872,33.03723886019332,33.03723886019332,33.03724544242255,0.0,F1 Ho1 O1,8.0,67.0,59.0,28.0,26.0,8.0,33.0,93.0,60.0,71.0,25.33333333333333,33.0,15.9994,164.93032,148.93092,66.64270773333332,65.52507484444445,15.9994,53.5,1747.0,1693.5,618.4333333333333,752.3777777777777,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,192.0,135.0,105.0,58.0,57.0,1.23,3.98,2.75,2.8833333333333333,1.1022222222222222,1.23,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888888,0.0,6.0,13.0,7.0,8.666666666666666,2.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,9.105,30.7333333333,21.6283333333,16.515277777766666,9.478703703688888,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,F-1 Ho3+1 O2-1,-2,3,5,2.160246899469287
DyOF,Dy,F,none,-4.274065153750001,0.0,0.0,13.026146819751077,0.0,6.658945514251847,6.658945514251847,6.658944988239637,33.049337269093336,33.049337269093336,33.04934269068422,0.0,Dy1 F1 O1,8.0,66.0,58.0,27.666666666666668,25.55555555555556,8.0,31.0,93.0,62.0,70.33333333333333,26.222222222222225,31.0,15.9994,162.5,146.5006,65.83260106666667,64.44493262222223,15.9994,53.5,1685.0,1631.5,597.7666666666667,724.8222222222222,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,192.0,135.0,105.0,58.0,57.0,1.22,3.98,2.76,2.8800000000000003,1.1066666666666665,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444445,0.0,6.0,12.0,6.0,8.333333333333334,2.4444444444444446,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,1.0,4.0,3.0,2.333333333333333,1.1111111111111112,1.0,9.105,31.24,22.135,16.684166666666666,9.703888888888889,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,Dy3+1 F-1 O2-1,-2,3,5,2.160246899469287
LaOF,F,La,none,-4.2709846,0.0,-1.42e-05,16.32565906488156,4.6091,4.08975308,4.08975308,5.85636042,90.0,90.0,90.0,0.0,F1 La1 O1,8.0,57.0,49.0,24.666666666666668,21.55555555555556,8.0,13.0,93.0,80.0,64.33333333333333,34.22222222222222,13.0,15.9994,138.90547,122.90607,57.96775773333334,53.95847484444445,15.9994,53.5,1193.0,1139.5,433.76666666666665,506.1555555555556,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,207.0,150.0,110.0,64.66666666666667,57.0,1.1,3.98,2.88,2.84,1.16,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.333333333333333,1.5555555555555556,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.333333333333333,1.0,9.105,36.8975,27.7925,18.570000000000004,12.218333333333334,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,F-1 La3+1 O2-1,-2,3,5,2.160246899469287
Ac2OF4,Ac,F,none,-4.268238,0.1541218,0.120231,19.666300192697147,4.0241,4.437744560248477,4.437744280042981,8.468589315663063,74.81052206330232,74.81052167846978,60.00000317961976,0.0,Ac2 F4 O1,8.0,89.0,81.0,31.714285714285715,32.734693877551024,9.0,14.0,93.0,79.0,69.57142857142857,31.755102040816325,93.0,15.9994,227.0,211.0006,77.99900182857142,85.1434275265306,18.9984032,53.5,1323.0,1269.5,416.4,518.0571428571428,53.5,3.0,17.0,14.0,12.857142857142858,5.63265306122449,17.0,2.0,7.0,5.0,3.4285714285714284,2.0408163265306123,2.0,57.0,215.0,158.0,103.42857142857144,63.75510204081633,57.0,1.1,3.98,2.88,3.0800000000000005,1.1314285714285712,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.4285714285714284,1.959183673469388,5.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.714285714285714,1.5510204081632657,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8571428571428571,0.4897959183673469,1.0,0.0,9.0,9.0,2.571428571428572,3.673469387755103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.4285714285714284,3.183673469387754,1.0,9.105,44.5125,35.4075,19.56571428571429,14.255306122448982,9.7075,0.0,1.97,1.97,1.1257142857142857,0.9648979591836734,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,74.57142857142857,85.95918367346938,15.0,Ac3+2 F-4 O2-1,-2,3,5,1.927248223318863
TbOF,F,Tb,none,-4.265046040416666,0.0,0.0,13.2602440781406,0.0,6.697429941432161,6.697429941432161,6.697430220934445,33.0588098781327,33.0588098781327,33.05881512903575,0.0,F1 O1 Tb1,8.0,65.0,57.0,27.33333333333333,25.111111111111114,8.0,29.0,93.0,64.0,69.66666666666667,27.11111111111111,29.0,15.9994,158.92535,142.92595,64.64105106666666,62.85619928888889,15.9994,53.5,1629.0,1575.5,579.1,699.9333333333334,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,194.0,137.0,105.66666666666669,58.88888888888889,57.0,1.21,3.98,2.77,2.8766666666666665,1.1111111111111112,1.21,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,6.0,11.0,5.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,9.105,31.7366666667,22.6316666667,16.849722222233336,9.924629629644445,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,F-1 O2-1 Tb3+1,-2,3,5,2.160246899469287
LaOF,F,La,none,-4.257829670416668,0.0,0.0,16.045209601673154,0.0,4.06924407,4.06924407,5.81392154,90.0,90.0,90.0,0.0,F1 La1 O1,8.0,57.0,49.0,24.666666666666668,21.55555555555556,8.0,13.0,93.0,80.0,64.33333333333333,34.22222222222222,13.0,15.9994,138.90547,122.90607,57.96775773333334,53.95847484444445,15.9994,53.5,1193.0,1139.5,433.76666666666665,506.1555555555556,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,57.0,207.0,150.0,110.0,64.66666666666667,57.0,1.1,3.98,2.88,2.84,1.16,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.333333333333333,1.5555555555555556,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.333333333333333,1.0,9.105,36.8975,27.7925,18.570000000000004,12.218333333333334,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.66666666666667,80.22222222222223,12.0,F-1 La3+1 O2-1,-2,3,5,2.160246899469287
CeTh3O8,Ce,Th,none,-4.25450727375,0.0,0.0,14.339652971106348,0.0,13.022897484873097,13.022897484873097,13.022896429192215,17.38526101315231,17.38526101315231,17.385260548338046,0.0,Ce1 O8 Th3,8.0,90.0,82.0,32.666666666666664,32.888888888888886,8.0,15.0,87.0,72.0,63.25,31.666666666666668,87.0,15.9994,232.03806,216.03866,80.35211500000001,85.80362000000001,15.9994,54.8,2023.0,1968.2,631.5333333333333,768.9777777777778,54.8,3.0,16.0,13.0,11.666666666666666,5.777777777777779,16.0,2.0,7.0,5.0,3.583333333333333,2.111111111111111,2.0,66.0,206.0,140.0,112.5,62.0,66.0,1.12,3.44,2.32,2.7116666666666664,0.9711111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.5833333333333334,0.7777777777777778,0.0,0.0,1.0,1.0,0.0833333333333333,0.1527777777777777,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,9.0,9.0,2.75,3.6666666666666665,0.0,0.0,13.0,13.0,1.0833333333333333,1.986111111111111,0.0,2.0,22.0,20.0,5.166666666666667,4.222222222222222,2.0,9.105,37.24,28.135,17.265833333333333,10.88111111111111,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,80.41666666666667,91.22222222222224,12.0,Ce4+1 O2-8 Th4+3,-2,4,6,2.8284271247461903
