formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
Ag3PO2,Ag,P,none,-0.0808,1.003,0.0,13.98997461281737,0.0,3.32924,3.329240506369133,8.744747,90.0,90.0,119.9999949686556,0.0,Ag3 O2 P1,8.0,47.0,39.0,28.666666666666668,18.333333333333336,47.0,65.0,87.0,22.0,75.33333333333333,10.333333333333334,65.0,15.9994,107.8682,91.8688,64.42952700000001,43.438673,107.8682,54.8,1234.93,1180.13,688.6149999999999,546.3150000000002,1234.93,11.0,16.0,5.0,13.333333333333334,2.333333333333333,11.0,2.0,5.0,3.0,3.6666666666666665,1.3333333333333333,5.0,66.0,145.0,79.0,112.33333333333331,32.666666666666664,145.0,1.93,3.44,1.51,2.4766666666666666,0.6422222222222221,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.8333333333333333,1.8333333333333333,0.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,8.333333333333334,2.6666666666666665,11.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,1.1666666666666667,1.1666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6666666666666667,0.6666666666666666,1.0,9.105,22.5702380952,13.4652380952,14.961706349199998,3.9044708994666655,16.33,0.0,1.625,1.625,0.2708333333333333,0.4513888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,116.83333333333331,108.16666666666669,225.0,Ag+2 Ag3+1 O2-2 P-1,-2,3,5,1.8257418583505536
BaAlO3,Al,Ba,none,-0.34,2.601,0.0,18.977265608474205,0.0,4.561082,4.561082,4.561082,90.0,90.0,90.0,0.0,Al1 Ba1 O3,8.0,56.0,48.0,18.6,14.960000000000004,8.0,9.0,87.0,78.0,68.6,23.840000000000003,87.0,15.9994,137.327,121.3276,42.46134772,37.946260912,15.9994,54.8,1000.0,945.2,419.574,437.7288,54.8,2.0,16.0,14.0,12.6,4.24,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,215.0,149.0,106.8,48.96,66.0,0.89,3.44,2.55,2.564,1.0512,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.6800000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.105,63.59,54.485,21.477,16.8452,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Al0+1 Ba0+1 O0+3,0,0,0,0.0
Sm3AlO6,Al,Sm,none,-3.6151,0.004,0.0,13.972168660342202,4.625,7.235833157371041,7.235833157371041,5.472567385,90.0,90.0,102.76832904723538,0.0,Al1 O6 Sm3,8.0,62.0,54.0,24.7,22.38,8.0,23.0,87.0,64.0,66.4,26.04,87.0,15.9994,150.36,134.3606,57.40579386,55.772523684,15.9994,54.8,1345.0,1290.2,529.7270000000001,569.9123999999999,54.8,3.0,16.0,13.0,11.8,5.279999999999999,16.0,2.0,6.0,4.0,3.3,1.62,2.0,66.0,198.0,132.0,111.1,54.120000000000005,66.0,1.17,3.44,2.27,2.576,1.0368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.8,2.5200000000000005,0.0,3.0,8.0,5.0,6.3,1.02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7,1.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.4,3.3599999999999994,0.0,2.0,8.0,6.0,4.1,2.52,2.0,9.105,33.23,24.125,17.080000000000002,9.69,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,79.5,81.0,12.0,Al3+1 O2-6 Sm3+3,-2,3,5,2.449489742783178
Gd2Al2O5,Al,Gd,none,-3.1596,0.202,0.0,10.914175223816295,0.476000000000001,7.081933,3.724267,3.724267,90.0,90.0,90.0,0.0,Al2 Gd2 O5,8.0,64.0,56.0,21.55555555555556,18.8641975308642,8.0,27.0,87.0,60.0,70.55555555555556,19.358024691358025,87.0,15.9994,157.25,141.2506,49.82889746666667,47.74271223703704,15.9994,54.8,1586.0,1531.2,590.3266666666667,595.0296296296297,54.8,3.0,16.0,13.0,12.444444444444445,4.197530864197531,16.0,2.0,6.0,4.0,3.111111111111111,1.2839506172839503,2.0,66.0,196.0,130.0,107.11111111111111,45.67901234567901,66.0,1.2,3.44,2.24,2.535555555555556,1.0049382716049382,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4444444444444446,1.728395061728395,4.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,7.0,7.0,1.5555555555555556,2.419753086419753,0.0,3.0,10.0,7.0,6.222222222222222,1.6790123456790125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,7.0,7.0,1.5555555555555556,2.419753086419753,0.0,2.0,16.0,14.0,5.777777777777778,4.54320987654321,2.0,9.105,32.05,22.945,15.842777777777778,7.486419753086419,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.77777777777776,97.53086419753087,12.0,Al0+2 Gd0+2 O0+5,0,0,0,0.0
V6Ag2O15,Ag,V,none,-2.0009,0.093,0.0,12.326243397067552,0.3820000000000001,6.771821573,3.61178868,12.007261586823308,90.0,105.12599009913647,90.0,0.0,Ag2 O15 V6,8.0,47.0,39.0,15.304347826086955,9.527410207939509,8.0,46.0,87.0,41.0,74.3913043478261,16.446124763705104,87.0,15.9994,107.8682,91.8688,33.10332173913044,22.30946313799621,15.9994,54.8,2183.0,2128.2,712.6026086956522,858.0034026465029,54.8,5.0,16.0,11.0,12.695652173913045,4.310018903591683,16.0,2.0,5.0,3.0,2.782608695652174,1.0207939508506616,2.0,66.0,153.0,87.0,95.56521739130434,38.56332703213611,66.0,1.63,3.44,1.81,2.8365217391304345,0.7871455576559547,3.44,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,4.0,4.0,2.608695652173913,1.814744801512288,4.0,0.0,10.0,10.0,1.6521739130434785,2.1550094517958414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.173913043478261,0.8393194706994328,6.0,0.0,1.0,1.0,0.0869565217391304,0.1587901701323251,0.0,0.0,2.0,2.0,1.3043478260869563,0.9073724007561436,2.0,0.0,7.0,7.0,1.826086956521739,2.699432892249527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.217391304347826,1.9735349716446124,2.0,9.105,16.33,7.224999999999998,10.751956521739132,2.1482041587901706,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,87.1304347826087,97.99621928166351,12.0,Ag+2 O2-15 V3+1 V5+5,-2,5,7,2.919201796799047
EuAgO3,Ag,Eu,none,-1.3591,0.276,0.0,12.644634756998348,0.0,3.979002,3.980426,3.991835,90.0,90.0,90.0,0.0,Ag1 Eu1 O3,8.0,63.0,55.0,26.8,22.56,8.0,25.0,87.0,62.0,70.2,20.16,87.0,15.9994,151.964,135.9646,61.56608,54.680016,15.9994,54.8,1234.93,1180.13,498.8660000000001,532.8792000000001,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,198.0,132.0,108.2,50.64,66.0,1.185,3.44,2.255,2.6870000000000003,0.9035999999999996,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,1.4,2.24,0.0,6.0,11.0,5.0,7.6,1.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.24,0.0,1.0,7.0,6.0,2.8,1.6799999999999995,2.0,9.105,36.46,27.355,16.021,8.299199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ag3+1 Eu3+1 O2-3,-2,3,5,2.449489742783178
AcSmO3,Ac,Sm,none,-3.5467,0.094,0.0,16.827949361915937,3.734,6.1478277004165465,6.1478277004165465,6.147828198011393,61.07452452033029,61.07452452033029,61.0745301024831,0.0,Ac1 O3 Sm1,8.0,89.0,81.0,35.0,32.4,8.0,14.0,87.0,73.0,59.6,32.879999999999995,87.0,15.9994,227.0,211.0006,85.07164,82.886688,15.9994,54.8,1345.0,1290.2,566.48,614.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,122.2,67.44000000000001,66.0,1.1,3.44,2.34,2.518,1.1064,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,6.0,6.0,1.2,1.92,0.0,3.0,8.0,5.0,5.8,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.8800000000000003,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,9.0,7.0,4.6,3.12,2.0,9.105,44.5125,35.4075,21.0115,14.2878,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,Ac3+1 O2-3 Sm3+1,-2,3,5,2.449489742783178
AcAsO3,Ac,As,none,-2.6224,0.012,0.0,16.600821253340126,2.97,5.879193,6.526741,8.652577,90.0,90.0,90.0,0.0,Ac1 As1 O3,8.0,89.0,81.0,29.2,25.44,8.0,14.0,87.0,73.0,71.8,23.12,87.0,15.9994,227.0,211.0006,69.98396,64.78147200000001,15.9994,54.8,1323.0,1268.2,515.48,552.816,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,7.0,5.0,3.4,1.6799999999999995,2.0,66.0,215.0,149.0,106.4,48.48,66.0,1.1,3.44,2.34,2.72,0.8639999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,7.2,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,44.5125,35.4075,18.8005,11.6346,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,Ac3+1 As3+1 O2-3,-2,3,5,2.449489742783178
AcRuO3,Ac,Ru,none,-2.3447,0.016,0.0,13.161359331289768,0.0,5.618619,5.835193,8.028713,90.0,90.0,90.0,0.0,Ac1 O3 Ru1,8.0,89.0,81.0,31.4,28.079999999999995,8.0,14.0,87.0,73.0,66.2,24.96,87.0,15.9994,227.0,211.0006,75.21364,71.057088,15.9994,54.8,2607.0,2552.2,818.88,916.896,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,111.8,54.96,66.0,1.1,3.44,2.34,2.724,0.8591999999999999,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.8,1.12,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,44.5125,35.4075,17.067500000000003,10.978000000000003,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 O2-3 Ru3+1,-2,3,5,2.449489742783178
SiAg5O4,Ag,Si,none,-1.0318,0.031,0.0,14.288129318372674,0.645,9.946422,9.067841,6.336721,90.0,90.0,90.0,0.0,Ag5 O4 Si1,8.0,47.0,39.0,28.1,18.9,47.0,65.0,87.0,22.0,75.1,10.1,65.0,15.9994,107.8682,91.8688,63.142410000000005,44.72579,107.8682,54.8,1687.0,1632.2,808.085,602.628,1234.93,11.0,16.0,5.0,13.3,2.3,11.0,2.0,5.0,3.0,3.6,1.4,5.0,66.0,145.0,79.0,110.0,35.2,145.0,1.9,3.44,1.54,2.531,0.7272000000000001,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.8,1.8,0.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.3,2.7,11.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,4.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7,0.7,1.0,9.105,20.44,11.335,13.851,3.796799999999999,16.33,0.0,0.773,0.773,0.0773,0.1391399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,140.0,102.4,225.0,Ag+1 Ag2+1 Ag3+3 O2-4 Si4-1,-4,3,7,2.5298221281347035
