formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
CsAuO2,Au,Cs,none,-1.138804575107759,0.0,0.0,24.83361087785549,0.0,5.229457739456674,6.06557893,6.787144244248073,90.0,67.34090140924043,90.0,0.0,Au1 Cs1 O2,8.0,79.0,71.0,37.5,29.5,8.0,5.0,87.0,82.0,61.25,28.125,87.0,15.9994,196.966569,180.967169,90.467705225,74.468305225,15.9994,54.8,1337.33,1282.53,437.13,450.1,54.8,1.0,16.0,15.0,11.0,5.0,16.0,2.0,6.0,4.0,4.0,2.0,2.0,66.0,244.0,178.0,128.0,62.0,66.0,0.79,3.44,2.65,2.5525,0.8875,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,1.0,25.0,24.0,9.5,7.75,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,2.0,9.105,115.765,106.66,37.66875,39.048125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,Au3+1 Cs+1 O2-2,-2,3,5,2.1213203435596424
AcTeO3,Ac,Te,none,-1.1384,1.357,0.0,19.928809469166584,0.0,4.636075,4.636075,4.636075,90.0,90.0,90.0,0.0,Ac1 O3 Te1,8.0,89.0,81.0,33.0,30.0,8.0,14.0,90.0,76.0,73.0,23.6,87.0,15.9994,227.0,211.0006,80.51964000000001,77.42428800000002,15.9994,54.8,1323.0,1268.2,442.012,464.6544,54.8,3.0,16.0,13.0,13.4,4.159999999999999,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,110.2,53.040000000000006,66.0,1.1,3.44,2.34,2.704,0.8832000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2,1.2799999999999998,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,7.4,3.4400000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,0.0,9.0,9.0,1.8,2.8800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.4,2.24,2.0,9.105,44.5125,35.4075,21.31816666666,14.655799999992,9.105,0.0,0.464,0.464,0.0928,0.14848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,82.6,84.72,12.0,Ac0+1 O0+3 Te0+1,0,0,0,0.0
Co2Pb3O8,Co,Pb,none,-1.1382165,0.22785987,7.98399,14.469315526092773,0.0,7.164700689608831,7.164700689608831,7.164700686502587,48.32281819426159,48.32281819426159,48.32281821261449,0.0,Co2 O8 Pb3,8.0,82.0,74.0,28.0,24.923076923076923,8.0,58.0,87.0,29.0,81.15384615384616,7.195266272189348,87.0,15.9994,207.2,191.2006,66.7278146153846,64.83331633136093,15.9994,54.8,1768.0,1713.2,444.32538461538456,479.41585798816567,54.8,9.0,16.0,7.0,14.461538461538462,1.893491124260355,16.0,2.0,6.0,4.0,3.230769230769231,1.5147928994082842,2.0,66.0,146.0,80.0,93.6923076923077,34.082840236686394,66.0,1.88,3.44,1.56,2.9438461538461542,0.6106508875739644,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.923076923076923,1.3254437869822486,4.0,0.0,10.0,10.0,3.3846153846153846,4.165680473372781,0.0,0.0,14.0,14.0,3.230769230769231,4.970414201183432,0.0,6.0,28.0,22.0,11.538461538461538,7.597633136094675,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.1538461538461537,0.8520710059171598,2.0,0.0,3.0,3.0,0.4615384615384615,0.7810650887573966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6153846153846154,0.7573964497041421,2.0,9.105,28.11,19.005,13.666153846153843,6.666390532544378,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.2382263384615384,0.4031522650887574,0.0,12.0,225.0,213.0,89.15384615384616,94.95857988165682,12.0,Co4+2 O2-8 Pb2+2 Pb4+1,-2,4,6,2.601774542351964
CaAg2O3,Ag,Ca,none,-1.1381,0.155,0.0,12.90305719912626,0.0,3.367619607,3.367619606798005,7.882558134,90.0,90.0,119.99999999216128,0.0,Ag2 Ca1 O3,8.0,47.0,39.0,23.0,16.0,8.0,7.0,87.0,80.0,66.33333333333333,20.666666666666668,87.0,15.9994,107.8682,91.8688,50.63543333333333,38.15517777777777,15.9994,54.8,1234.93,1180.13,624.8766666666667,570.0766666666667,54.8,2.0,16.0,14.0,12.0,4.0,16.0,2.0,5.0,3.0,3.333333333333333,1.3333333333333333,2.0,66.0,176.0,110.0,110.66666666666669,44.66666666666666,66.0,1.0,3.44,2.44,2.53,0.91,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,7.0,2.6666666666666665,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.6666666666666666,2.0,9.105,37.77,28.665000000000003,16.290833333333335,7.185833333333332,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,Ag+1 Ag3+1 Ca2+1 O2-3,-2,3,5,2.0816659994661326
Na2Al2O5,Al,Na,none,-1.1376,1.392,0.0,12.566707711579628,0.0,8.652277,3.615487,3.615487,90.0,90.0,90.0,0.0,Al2 Na2 O5,8.0,13.0,5.0,9.77777777777778,1.9753086419753088,8.0,2.0,87.0,85.0,65.0,28.0,87.0,15.9994,26.9815386,10.9821386,19.99329064,4.437656266666667,15.9994,54.8,933.47,878.6700000000001,320.2977777777778,294.9975308641976,54.8,1.0,16.0,15.0,12.0,4.888888888888889,16.0,2.0,3.0,1.0,2.4444444444444446,0.4938271604938272,2.0,66.0,166.0,100.0,100.44444444444444,38.27160493827161,66.0,0.93,3.44,2.51,2.475555555555556,1.0716049382716049,3.44,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,4.0,4.0,2.4444444444444446,1.728395061728395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.222222222222222,1.9753086419753088,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.4444444444444446,1.1358024691358026,2.0,9.105,29.2433333333,20.1383333333,15.219074074066668,6.793415637851853,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.55555555555556,106.17283950617283,12.0,Al0+2 Na0+2 O0+5,0,0,0,0.0
Ca(ClO4)2,Ca,Cl,none,-1.1370039,0.019720333,0.0,15.981065706362015,5.2853,5.419959261742169,6.164542406207646,6.164543880961197,62.51474866947147,76.51690999971393,76.51690544996261,0.0,Ca1 Cl2 O8,8.0,20.0,12.0,10.727272727272728,3.96694214876033,8.0,7.0,94.0,87.0,81.0,13.454545454545457,87.0,15.9994,40.078,24.0786,21.725381818181816,8.328700826446282,15.9994,54.8,1115.0,1060.2,172.4181818181818,171.3785123966942,54.8,2.0,17.0,15.0,14.909090909090908,2.347107438016529,16.0,2.0,4.0,2.0,2.363636363636364,0.5289256198347108,2.0,66.0,176.0,110.0,82.54545454545455,24.06611570247934,66.0,1.0,3.44,2.44,3.1672727272727275,0.3966942148760328,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.8181818181818175,0.6942148760330578,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.818181818181818,0.6942148760330578,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6363636363636365,0.5289256198347106,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6363636363636365,0.5289256198347106,2.0,9.105,37.77,28.665000000000003,14.509545454545457,7.861157024793389,9.105,0.0,2.493,2.493,0.4532727272727272,0.7417190082644628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,40.81818181818182,41.91735537190083,12.0,Ca0+1 Cl0+2 O0+8,0,0,0,0.0
RbAuO2,Au,Rb,none,-1.13686731,0.0,0.0,21.6591067514436,0.0,4.661739708455387,6.04778681,6.573061434928335,90.0,110.7695132803563,90.0,0.0,Au1 O2 Rb1,8.0,79.0,71.0,33.0,25.0,8.0,4.0,87.0,83.0,61.0,28.5,87.0,15.9994,196.966569,180.967169,78.60829224999999,62.60889225,15.9994,54.8,1337.33,1282.53,439.8475,448.74125,54.8,1.0,16.0,15.0,11.0,5.0,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,220.0,154.0,122.0,56.0,66.0,0.82,3.44,2.62,2.56,0.88,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,1.0,25.0,24.0,9.5,7.75,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,2.0,9.105,90.7225,81.61749999999999,31.408125,29.6571875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,Au3+1 O2-2 Rb+1,-2,3,5,2.1213203435596424
U(NO4)2,N,U,none,-1.1367857299999995,0.0,0.0,19.5506318980511,0.0,4.853677827939758,6.989347339510751,7.190129627231556,103.13003452816824,64.86995488358261,95.62727056576064,0.0,N2 O8 U1,7.0,92.0,85.0,15.454545454545457,13.917355371900827,8.0,20.0,87.0,67.0,80.0,10.909090909090908,87.0,14.0067,238.02891,224.02221,35.821591818181815,36.76496694214875,15.9994,54.8,1408.0,1353.2,179.3181818181818,223.39669421487605,54.8,3.0,16.0,13.0,14.636363636363637,2.1157024793388426,16.0,2.0,7.0,5.0,2.4545454545454546,0.8264462809917354,2.0,66.0,196.0,130.0,78.72727272727273,21.322314049586783,66.0,1.38,3.44,2.06,3.18,0.378181818181818,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4545454545454546,0.793388429752066,4.0,0.0,1.0,1.0,0.0909090909090909,0.1652892561983471,0.0,0.0,3.0,3.0,0.2727272727272727,0.4958677685950414,0.0,5.0,6.0,1.0,5.818181818181818,0.2975206611570247,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.3636363636363636,2.0,0.0,9.0,9.0,0.8181818181818182,1.487603305785124,0.0,0.0,11.0,11.0,1.0,1.818181818181818,0.0,2.0,20.0,18.0,3.8181818181818175,2.942148760330578,2.0,9.105,20.025,10.919999999999998,11.1275,2.941818181818181,9.105,0.0,6.437,6.437,1.1703636363636365,1.915140495867769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,49.72727272727273,54.87603305785124,12.0,N5+2 O2-8 U6+1,-2,6,8,3.2752515517548764
InOsO3,In,Os,none,-1.1366457312500002,0.0,0.0,12.545074546928324,0.0,3.973267,3.973267,3.973267,90.0,90.0,90.0,0.0,In1 O3 Os1,8.0,76.0,68.0,29.8,26.160000000000004,8.0,57.0,87.0,30.0,78.6,10.080000000000002,87.0,15.9994,190.23,174.23059999999998,70.60924,65.531808,15.9994,54.8,3306.0,3251.2,780.03,1010.388,54.8,8.0,16.0,8.0,13.8,2.64,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,144.0,78.0,96.8,36.96,66.0,1.78,3.44,1.66,2.8600000000000003,0.696,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,10.0,10.0,3.2,3.8400000000000007,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,22.0,16.0,10.6,5.5200000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,24.26,15.155,13.133,4.8336,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,In2+1 O2-3 Os4+1,-2,4,6,2.5298221281347035
In4Ag4O7,Ag,In,none,-1.1362,0.157,0.0,15.613951423771548,0.0,5.780113339,3.273425574,12.38123772746003,90.0,91.2221320364265,90.0,0.0,Ag4 In4 O7,8.0,49.0,41.0,29.33333333333333,19.911111111111108,8.0,65.0,87.0,22.0,77.93333333333334,8.462222222222222,87.0,15.9994,114.818,98.8186,66.84937333333333,47.45997511111111,15.9994,54.8,1234.93,1180.13,469.48800000000006,408.2357333333333,54.8,11.0,16.0,5.0,13.866666666666667,1.991111111111111,16.0,2.0,5.0,3.0,3.6,1.4933333333333332,2.0,66.0,145.0,79.0,107.33333333333331,38.57777777777778,66.0,1.78,3.44,1.66,2.594666666666667,0.7889777777777778,3.44,1.0,2.0,1.0,1.7333333333333334,0.3911111111111111,2.0,0.0,4.0,4.0,2.1333333333333333,1.742222222222222,4.0,0.0,10.0,10.0,5.333333333333333,4.977777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,9.2,2.9866666666666664,6.0,0.0,1.0,1.0,0.2666666666666666,0.3911111111111111,0.0,0.0,5.0,5.0,2.2666666666666666,1.4577777777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.533333333333333,1.3155555555555556,2.0,9.105,24.26,15.155,15.073000000000002,5.570133333333333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,102.66666666666669,84.62222222222223,12.0,Ag+4 In+1 In3+3 O2-7,-2,3,5,2.0
