formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
Al(HO)3,Al,H,none,-1.9186,0.021,0.0,7.131486335549464,5.427,5.021039925311987,5.062174096701634,4.807501812844899,99.02224105523376,117.77005282394492,103.70209945615,0.0,Al1 H3 O3,1.0,13.0,12.0,5.714285714285714,4.040816326530612,1.0,73.0,92.0,19.0,87.14285714285714,4.163265306122448,87.0,1.00794,26.9815386,25.9735986,11.143365514285714,8.687507583673469,1.00794,14.01,933.47,919.46,162.84285714285716,220.1791836734694,14.01,1.0,16.0,15.0,9.142857142857142,6.979591836734694,1.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,1.0,31.0,121.0,90.0,58.85714285714285,23.877551020408163,31.0,1.61,3.44,1.83,2.647142857142857,0.6795918367346937,2.2,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,1.8571428571428568,1.836734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4285714285714284,2.204081632653061,1.0,0.0,1.0,1.0,0.4285714285714285,0.4897959183673469,0.0,0.0,5.0,5.0,1.5714285714285714,1.346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.8571428571428571,1.0,6.615,16.48,9.865,9.09142857142857,2.12265306122449,6.615,0.0,7.853,7.853,3.365571428571428,3.846367346938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,120.42857142857144,92.93877551020408,12.0,Al3+1 H+3 O2-3,-2,3,5,1.8516401995451028
Yb3SnO,Sn,Yb,none,-1.9185275887500004,0.0,0.0,20.688746866717445,0.0,4.69426998,4.69426998,4.69426998,90.0,90.0,90.0,0.0,O1 Sn1 Yb3,8.0,70.0,62.0,53.6,19.68,70.0,39.0,87.0,48.0,56.8,21.36,39.0,15.9994,173.054,157.0546,130.77428,50.735664,173.054,54.8,1092.0,1037.2,767.176,389.7888,1092.0,3.0,16.0,13.0,7.8,5.76,3.0,2.0,6.0,4.0,5.0,1.2,6.0,66.0,187.0,121.0,153.2,40.56,187.0,1.26,3.44,2.18,1.836,0.6911999999999999,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.2,1.44,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,8.4,6.719999999999999,14.0,6.0,16.0,10.0,13.6,3.04,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,1.44,0.0,9.105,34.12,25.015,28.95,7.937999999999998,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,165.6,71.28,225.0,O0+1 Sn0+1 Yb0+3,0,0,0,0.0
BaPdO2,Ba,Pd,none,-1.9184526,0.0,0.0,18.45418177064042,0.7619,5.39505502,5.483409096919428,5.483409390256854,114.48126917081102,90.0,90.0,0.0,Ba1 O2 Pd1,8.0,56.0,48.0,29.5,21.5,8.0,9.0,87.0,78.0,61.25,26.125,87.0,15.9994,137.327,121.3276,68.93645,52.93705,15.9994,54.8,1828.05,1773.25,734.4124999999999,679.6125,54.8,2.0,16.0,14.0,11.0,5.0,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,215.0,149.0,121.5,55.5,66.0,0.89,3.44,2.55,2.4925,0.9475,3.44,0.0,2.0,2.0,1.5,0.75,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,9.105,63.59,54.485,24.0525,19.76875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,Ba2+1 O2-2 Pd2+1,-2,2,4,2.0
LiAlO3,Al,Li,none,-1.9184,0.452,0.0,9.710213313842557,0.0,3.648096,3.648096,3.648096,90.0,90.0,90.0,0.0,Al1 Li1 O3,3.0,13.0,10.0,8.0,2.0,8.0,1.0,87.0,86.0,67.0,26.4,87.0,6.941,26.9815386,20.0405386,16.384147719999998,4.238956352,15.9994,54.8,933.47,878.6700000000001,310.312,306.61440000000005,54.8,1.0,16.0,15.0,12.4,4.56,16.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,66.0,128.0,62.0,89.4,28.08,66.0,0.98,3.44,2.46,2.582,1.0295999999999998,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.4,1.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.4,1.0399999999999998,2.0,9.105,16.5933333333,7.488333333299998,12.07766666666,3.567199999991999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Al0+1 Li0+1 O0+3,0,0,0,0.0
Al(CoO2)2,Al,Co,none,-1.9183,0.132,0.0,9.778432080593026,0.0,5.785009434150561,5.785009434150561,5.785009434150561,119.99999352874036,119.99999352874036,90.00001120855086,0.0,Al1 Co2 O4,8.0,27.0,19.0,14.142857142857142,7.346938775510204,8.0,58.0,87.0,29.0,76.71428571428571,11.755102040816327,87.0,15.9994,58.933195,42.933795,29.835075514285712,16.627496848979593,15.9994,54.8,1768.0,1713.2,669.8100000000001,702.8685714285714,54.8,9.0,16.0,7.0,13.571428571428571,2.775510204081633,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,126.0,60.0,91.0,28.571428571428573,66.0,1.61,3.44,1.83,2.7328571428571427,0.8081632653061225,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4285714285714284,1.7959183673469388,4.0,0.0,7.0,7.0,2.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.428571428571429,1.469387755102041,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8571428571428568,1.0612244897959184,2.0,0.0,3.0,3.0,0.8571428571428571,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.7142857142857144,0.8163265306122449,2.0,9.105,16.48,7.375,10.484285714285717,1.7130612244897965,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.4424203428571429,0.6320290612244898,0.0,12.0,225.0,213.0,94.42857142857144,94.20408163265304,12.0,Al3+1 Co2+1 Co3+1 O2-4,-2,3,5,2.32992949004287
PuAlO3,Al,Pu,none,-1.9182,1.604,0.0,16.164130834203412,0.0,4.323553,4.323553,4.323553,90.0,90.0,90.0,0.0,Al1 O3 Pu1,8.0,94.0,86.0,26.2,27.12,8.0,24.0,87.0,63.0,71.6,19.040000000000003,87.0,15.9994,244.0,228.0006,63.79594772,72.08162091199999,15.9994,54.8,933.47,878.6700000000001,402.174,416.8487999999999,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,187.0,121.0,101.2,42.24,66.0,1.28,3.44,2.16,2.642,0.9576,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.2,1.92,0.0,3.0,8.0,5.0,5.8,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,18.08,8.974999999999998,12.375,3.924,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180036375,0.3180036375,0.0636007275,0.1017611639999999,0.0,11.0,225.0,214.0,54.4,68.23999999999998,12.0,Al0+1 O0+3 Pu0+1,0,0,0,0.0
Ac(MoO2)2,Ac,Mo,none,-1.918,0.553,0.0,14.718754156104518,0.0,6.629486088603023,6.629486088603023,6.629486088603023,119.98864653729228,90.01966589938348,119.98864653729228,0.0,Ac1 Mo2 O4,8.0,89.0,81.0,29.285714285714285,24.3265306122449,8.0,14.0,87.0,73.0,66.0,24.0,87.0,15.9994,227.0,211.0006,68.98822857142856,60.5586612244898,15.9994,54.8,2896.0,2841.2,1047.742857142857,1134.791836734694,54.8,3.0,16.0,13.0,11.285714285714286,5.387755102040816,16.0,2.0,7.0,5.0,3.571428571428572,1.7959183673469388,2.0,66.0,215.0,149.0,112.42857142857144,53.06122448979592,66.0,1.1,3.44,2.34,2.74,0.7999999999999999,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,5.0,5.0,1.5714285714285714,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.571428571428571,0.7346938775510206,6.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,9.0,9.0,2.7142857142857144,3.102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.142857142857143,2.4489795918367347,2.0,9.105,44.5125,35.4075,16.044642857142858,8.133673469387755,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,104.42857142857144,105.63265306122447,12.0,Ac3+1 Mo2+1 Mo3+1 O2-4,-2,3,5,2.32992949004287
NaMnO2,Mn,Na,none,-1.9179560429956908,0.0,0.0,10.971411576067894,0.0,4.468806955822774,5.400282076086767,4.486120965961239,65.47813594781604,90.00945504102961,65.61867509066276,0.0,Mn1 Na1 O2,8.0,25.0,17.0,13.0,6.0,8.0,2.0,87.0,85.0,57.0,30.0,87.0,15.9994,54.938045,38.938645,27.48165357,13.728195715000002,15.9994,54.8,1519.0,1464.2,499.8675,509.56625,54.8,1.0,16.0,15.0,10.0,6.0,16.0,2.0,4.0,2.0,2.75,0.75,2.0,66.0,166.0,100.0,109.25,43.25,66.0,0.93,3.44,2.51,2.34,1.1,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,9.105,29.2433333333,20.1383333333,14.48522988505,7.379051724125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.0001162952586206,0.0,12.0,229.0,217.0,117.5,105.5,12.0,Mn3+1 Na+1 O2-2,-2,3,5,2.1213203435596424
BeCO,Be,C,none,-1.9177346,0.15655445,0.0,10.77715223463039,0.0097,2.5867612259085404,2.586782414329911,11.248113125279506,83.77419586723649,83.6931113086585,60.00143981438054,0.0,Be1 C1 O1,4.0,8.0,4.0,6.0,1.3333333333333333,4.0,67.0,87.0,20.0,77.0,6.666666666666667,67.0,9.012182,15.9994,6.987218,12.340760666666666,2.4390928888888888,9.012182,54.8,3823.0,3768.2,1812.6,1340.2666666666669,54.8,2.0,16.0,14.0,10.666666666666666,5.777777777777779,2.0,2.0,2.0,0.0,2.0,0.0,2.0,66.0,96.0,30.0,79.33333333333333,11.111111111111107,66.0,1.57,3.44,1.87,2.52,0.6333333333333332,1.57,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.3333333333333333,0.0,5.64,9.105,3.4650000000000007,7.544999999999999,1.2700000000000005,5.64,0.0,4.496,4.496,1.4986666666666668,1.9982222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,133.33333333333334,80.88888888888889,12.0,Be0+1 C0+1 O0+1,0,0,0,0.0
Al(CoO2)2,Al,Co,none,-1.9176,0.132,0.0,9.758923190850506,0.0,5.781115539892279,5.781115539892279,5.781115539892279,119.99847868245432,90.0026350194812,119.99847868245432,0.0,Al1 Co2 O4,8.0,27.0,19.0,14.142857142857142,7.346938775510204,8.0,58.0,87.0,29.0,76.71428571428571,11.755102040816327,87.0,15.9994,58.933195,42.933795,29.835075514285712,16.627496848979593,15.9994,54.8,1768.0,1713.2,669.8100000000001,702.8685714285714,54.8,9.0,16.0,7.0,13.571428571428571,2.775510204081633,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,126.0,60.0,91.0,28.571428571428573,66.0,1.61,3.44,1.83,2.7328571428571427,0.8081632653061225,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4285714285714284,1.7959183673469388,4.0,0.0,7.0,7.0,2.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.428571428571429,1.469387755102041,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8571428571428568,1.0612244897959184,2.0,0.0,3.0,3.0,0.8571428571428571,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.7142857142857144,0.8163265306122449,2.0,9.105,16.48,7.375,10.484285714285717,1.7130612244897965,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.4424203428571429,0.6320290612244898,0.0,12.0,225.0,213.0,94.42857142857144,94.20408163265304,12.0,Al3+1 Co2+1 Co3+1 O2-4,-2,3,5,2.32992949004287
