formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
Sr2AgO4,Ag,Sr,none,-1.803,0.112,0.0,14.38116749134726,0.0,6.847025625722165,6.847025625722165,6.847025625722165,145.85710706267346,145.85710706267346,49.05905557214653,0.0,Ag1 O4 Sr2,8.0,47.0,39.0,22.142857142857142,16.163265306122447,8.0,8.0,87.0,79.0,61.285714285714285,30.44897959183674,87.0,15.9994,107.8682,91.8688,49.58654285714287,38.38530612244898,15.9994,54.8,1234.93,1180.13,507.73285714285714,517.6375510204082,54.8,2.0,16.0,14.0,11.285714285714286,5.387755102040815,16.0,2.0,5.0,3.0,3.2857142857142856,1.469387755102041,2.0,66.0,195.0,129.0,114.14285714285714,55.0204081632653,66.0,0.95,3.44,2.49,2.512857142857143,1.0595918367346937,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,5.571428571428571,2.0408163265306123,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836735,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2857142857142858,0.8163265306122448,2.0,9.105,54.23,45.125,23.03,17.828571428571426,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571428,104.32653061224492,12.0,Ag0+1 O0+4 Sr0+2,0,0,0,0.0
AlClO,Al,Cl,none,-2.6125,0.0,0.0,15.412344304758152,5.799000000000001,3.15406467,3.643099226,8.047822205377722,90.0,90.01474169410082,90.0,0.0,Al1 Cl1 O1,8.0,17.0,9.0,12.666666666666666,3.111111111111111,8.0,73.0,94.0,21.0,84.66666666666667,7.777777777777776,73.0,15.9994,35.453,19.4536,26.1446462,6.763497466666668,15.9994,54.8,933.47,878.6700000000001,386.6233333333333,364.56444444444446,54.8,13.0,17.0,4.0,15.333333333333334,1.5555555555555554,13.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,2.0,66.0,121.0,55.0,96.33333333333331,20.222222222222225,66.0,1.61,3.44,1.83,2.736666666666667,0.751111111111111,1.61,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.333333333333333,1.5555555555555554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.333333333333333,1.5555555555555556,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,9.105,24.4975,15.392499999999998,16.694166666666664,5.202222222222221,9.105,0.0,2.493,2.493,0.831,1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,100.33333333333331,83.1111111111111,12.0,Al3+1 Cl-1 O2-1,-2,3,5,2.160246899469287
Ac2Lu2O5,Ac,Lu,none,-2.2321,1.311,0.0,17.90579948944126,0.0,8.138071,4.449973,4.449973,90.0,90.0,90.0,0.0,Ac2 Lu2 O5,8.0,89.0,81.0,40.0,35.55555555555556,8.0,14.0,87.0,73.0,60.55555555555556,29.38271604938272,87.0,15.9994,227.0,211.0006,98.21451111111112,91.35012345679012,15.9994,54.8,1936.0,1881.2,754.6666666666666,777.6296296296298,54.8,3.0,16.0,13.0,10.22222222222222,6.419753086419753,16.0,2.0,7.0,5.0,4.0,2.2222222222222223,2.0,66.0,215.0,149.0,126.0,66.66666666666667,66.0,1.1,3.44,2.34,2.4377777777777774,1.1135802469135805,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,1.0,1.0,0.4444444444444444,0.4938271604938272,0.0,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,3.0,17.0,14.0,7.777777777777778,4.098765432098765,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,4.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.111111111111111,3.45679012345679,2.0,9.105,44.5125,35.4075,21.364444444444445,13.621604938271604,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.0004993555555555,0.0007767753086419,0.0,12.0,225.0,213.0,99.77777777777776,97.53086419753087,12.0,Ac0+2 Lu0+2 O0+5,0,0,0,0.0
Ac(TcO2)2,Ac,Tc,none,-1.7065,0.524,0.0,14.093594838324458,0.0,6.534250832275266,6.534250832275266,6.534250832275266,119.9882018859624,90.02043614794532,119.9882018859624,0.0,Ac1 O4 Tc2,8.0,89.0,81.0,29.571428571428573,24.6530612244898,8.0,14.0,87.0,73.0,66.85714285714286,23.020408163265305,87.0,15.9994,227.0,211.0006,69.57108571428572,61.22478367346939,15.9994,54.8,2430.0,2375.2,914.6,982.6285714285716,54.8,3.0,16.0,13.0,11.571428571428571,5.061224489795919,16.0,2.0,7.0,5.0,3.571428571428572,1.795918367346939,2.0,66.0,215.0,149.0,110.42857142857144,50.775510204081634,66.0,1.1,3.44,2.34,2.665714285714286,0.8848979591836734,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,5.0,5.0,1.5714285714285714,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.857142857142857,0.8163265306122451,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,9.0,9.0,2.7142857142857144,3.102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.857142857142857,2.122448979591837,2.0,9.105,44.5125,35.4075,15.643214285714285,8.248367346938775,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.42857142857144,94.20408163265306,12.0,Ac0+1 O0+4 Tc0+2,0,0,0,0.0
LaAgO2,Ag,La,none,-2.4343,0.003,0.0,19.19367022332604,3.0330000000000004,3.792712916914751,3.792712916914751,6.540385820770209,106.85470536332124,106.85470536332124,59.999984005488805,0.0,Ag1 La1 O2,8.0,57.0,49.0,30.0,22.0,8.0,13.0,87.0,74.0,63.0,25.0,87.0,15.9994,138.90547,122.90607,69.6931175,53.693717500000005,15.9994,54.8,1234.93,1180.13,634.3825,579.5825,54.8,3.0,16.0,13.0,11.5,4.5,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,207.0,141.0,121.0,55.0,66.0,1.1,3.44,2.34,2.4775,0.9625,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.75,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.5,2.25,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,9.105,36.8975,27.7925,17.859375,9.5190625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,110.75,98.75,12.0,Ag+1 La3+1 O2-2,-2,3,5,2.1213203435596424
AcBiO3,Ac,Bi,none,-1.4894,1.038,0.0,20.175903566000432,0.0,4.655157,4.655157,4.655157,90.0,90.0,90.0,0.0,Ac1 Bi1 O3,8.0,89.0,81.0,39.2,37.44,8.0,14.0,87.0,73.0,72.2,23.28,87.0,15.9994,227.0,211.0006,96.79572,96.955584,15.9994,54.8,1323.0,1268.2,406.36,421.872,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,112.2,55.44000000000001,66.0,1.1,3.44,2.34,2.688,0.9024,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,29.0,26.0,10.0,7.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,44.5125,35.4075,20.9555,14.2206,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,54.6,68.16,12.0,Ac3+1 Bi3+1 O2-3,-2,3,5,2.449489742783178
TiAl2O4,Al,Ti,none,-2.8241,0.303,0.0,10.08216338127083,0.0,5.844008744075848,5.844008744075848,5.844008744075848,119.99021709409044,119.99021709409044,90.01694532543158,0.0,Al2 O4 Ti1,8.0,22.0,14.0,11.428571428571429,3.918367346938776,8.0,43.0,87.0,44.0,76.71428571428571,11.755102040816327,87.0,15.9994,47.867,31.8676,23.68966817142857,8.78887791020408,15.9994,54.8,1941.0,1886.2,575.3057142857143,594.8636734693879,54.8,4.0,16.0,12.0,13.428571428571429,2.9387755102040813,16.0,2.0,4.0,2.0,2.571428571428572,0.6530612244897959,2.0,66.0,160.0,94.0,95.14285714285714,33.30612244897959,66.0,1.54,3.44,1.9,2.645714285714285,0.9077551020408164,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.857142857142857,1.3061224489795915,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,8.0,8.0,1.1428571428571428,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.7142857142857135,1.959183673469388,2.0,9.105,16.69,7.585000000000001,12.295714285714284,3.646530612244898,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.2190476190428574e-06,5.5183673469306125e-06,0.0,12.0,225.0,213.0,98.85714285714286,99.265306122449,12.0,Al3+2 O2-4 Ti2+1,-2,3,5,2.32992949004287
CuAg3O2,Ag,Cu,none,-0.3572,0.038,0.0,16.861634432300978,0.219,4.660400662719674,4.660400662719674,4.660400663151391,91.043634021678,91.043634021678,91.04363401115774,0.0,Ag3 Cu1 O2,8.0,47.0,39.0,31.0,16.0,47.0,64.0,87.0,23.0,72.16666666666667,9.888888888888893,65.0,15.9994,107.8682,91.8688,69.85823333333333,38.00996666666666,107.8682,54.8,1357.77,1302.97,862.0266666666666,538.1511111111112,1234.93,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,2.0,5.0,3.0,3.8333333333333335,1.222222222222222,5.0,66.0,145.0,79.0,116.5,33.666666666666664,145.0,1.9,3.44,1.54,2.428333333333333,0.6744444444444445,1.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.333333333333334,2.222222222222222,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,16.33,7.224999999999998,13.045,3.284999999999999,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.0,94.66666666666669,225.0,Ag+3 Cu+1 O2-2,-2,1,3,1.4142135623730951
Ag(PO3)2,Ag,P,none,-1.945,0.017,0.0,13.16052764636059,0.0,4.077191,12.891174,4.507049,90.0,90.0,90.0,0.0,Ag1 O6 P2,8.0,47.0,39.0,13.88888888888889,7.851851851851854,8.0,65.0,87.0,22.0,83.66666666666667,4.444444444444443,87.0,15.9994,107.8682,91.8688,29.534680444444444,18.04704059259259,15.9994,54.8,1234.93,1180.13,244.2588888888889,252.6118518518519,54.8,11.0,16.0,5.0,15.22222222222222,1.0370370370370372,16.0,2.0,5.0,3.0,2.555555555555556,0.7407407407407407,2.0,66.0,145.0,79.0,83.88888888888889,23.85185185185185,66.0,1.93,3.44,1.51,2.9944444444444445,0.5940740740740741,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.333333333333333,0.8888888888888888,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.333333333333333,1.037037037037037,6.0,0.0,1.0,1.0,0.1111111111111111,0.1975308641975308,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.111111111111111,0.3950617283950617,2.0,9.105,22.5702380952,13.4652380952,12.900052910044444,5.0600705467259255,9.105,0.0,1.625,1.625,0.3611111111111111,0.5617283950617283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,33.44444444444444,42.5679012345679,12.0,Ag2+1 O2-6 P5+2,-2,5,7,2.943920288775949
Gd2Ag2O5,Ag,Gd,none,-1.8091,0.438,0.0,16.14958342039319,0.0,8.816516,4.060256,4.060256,90.0,90.0,90.0,0.0,Ag2 Gd2 O5,8.0,64.0,56.0,29.11111111111111,23.456790123456788,8.0,27.0,87.0,60.0,68.77777777777777,20.246913580246915,87.0,15.9994,157.25,141.2506,67.80371111111111,57.56034567901234,15.9994,54.8,1586.0,1531.2,657.3177777777778,669.4641975308643,54.8,3.0,16.0,13.0,12.0,4.444444444444445,16.0,2.0,6.0,4.0,3.555555555555556,1.728395061728395,2.0,66.0,196.0,130.0,112.44444444444444,51.60493827160494,66.0,1.2,3.44,2.24,2.606666666666667,0.9259259259259258,3.44,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,2.4444444444444446,3.3580246913580245,0.0,0.0,7.0,7.0,1.5555555555555556,2.419753086419753,0.0,6.0,11.0,5.0,8.0,2.2222222222222223,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,7.0,7.0,1.5555555555555556,2.419753086419753,0.0,1.0,16.0,15.0,4.888888888888889,4.938271604938271,2.0,9.105,32.05,22.945,15.809444444444445,7.449382716049381,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.77777777777776,97.53086419753087,12.0,Ag+1 Ag3+1 Gd3+2 O2-5,-2,3,5,2.309401076758503
